Model: ,Oscilloscope DSO-X 4022A
Serial Number:,MY57310245
Address: ,USBInstrument1
Date: ,2026-07-10 19:08:27

Sample Number,Time (s),1 (VOLT),2 (VOLT),
147,-0.000212624,-0.0260666608810425,6.91481195390224,
148,-0.000212368,-0.093012273311615,6.91481195390224,
149,-0.000212112,-0.093012273311615,6.74744793772697,
150,-0.000211856,-0.0260666608810425,6.91481195390224,
151,-0.0002116,-0.0260666608810425,7.41690400242805,
152,-0.000211344,-0.0260666608810425,6.74744793772697,
153,-0.000211088,-0.0260666608810425,6.74744793772697,
154,-0.000210832,-0.0260666608810425,7.08217597007751,
155,-0.000210576,-0.0260666608810425,6.5800839215517,
156,-0.00021032,-0.0260666608810425,6.74744793772697,
157,-0.000210064,-0.0260666608810425,6.5800839215517,
158,-0.000209808,-0.0260666608810425,6.91481195390224,
159,-0.000209552,0.04087895154953,6.74744793772697,
160,-0.000209296,-0.0260666608810425,6.41271990537643,
161,-0.00020904,-0.0260666608810425,6.91481195390224,
162,-0.000208784,-0.0260666608810425,6.74744793772697,
163,-0.000208528,-0.0260666608810425,6.74744793772697,
164,-0.000208272,-0.0260666608810425,6.74744793772697,
165,-0.000208016,-0.0260666608810425,6.5800839215517,
166,-0.00020776,-0.0260666608810425,6.74744793772697,
167,-0.000207504,-0.0260666608810425,6.91481195390224,
168,-0.000207248,-0.159957885742188,6.74744793772697,
169,-0.000206992,-0.0260666608810425,7.08217597007751,
170,-0.000206736,-0.0260666608810425,6.74744793772697,
171,-0.00020648,0.04087895154953,6.74744793772697,
172,-0.000206224,-0.0260666608810425,6.74744793772697,
173,-0.000205968,-0.0260666608810425,6.91481195390224,
174,-0.000205712,-0.0260666608810425,6.74744793772697,
175,-0.000205456,-0.0260666608810425,6.91481195390224,
176,-0.0002052,-0.0260666608810425,6.74744793772697,
177,-0.000204944,-0.0260666608810425,7.24953998625278,
178,-0.000204688,-0.0260666608810425,6.91481195390224,
179,-0.000204432,0.04087895154953,6.91481195390224,
180,-0.000204176,-0.093012273311615,6.91481195390224,
181,-0.00020392,-0.0260666608810425,6.91481195390224,
182,-0.000203664,-0.0260666608810425,6.74744793772697,
183,-0.000203408,-0.093012273311615,6.91481195390224,
184,-0.000203152,-0.0260666608810425,6.74744793772697,
185,-0.000202896,-0.0260666608810425,6.5800839215517,
186,-0.00020264,-0.159957885742188,6.91481195390224,
187,-0.000202384,-0.0260666608810425,6.91481195390224,
188,-0.000202128,-0.0260666608810425,6.74744793772697,
189,-0.000201872,-0.0260666608810425,6.91481195390224,
190,-0.000201616,-0.0260666608810425,6.91481195390224,
191,-0.00020136,-0.0260666608810425,6.91481195390224,
192,-0.000201104,-0.0260666608810425,6.74744793772697,
193,-0.000200848,-0.093012273311615,6.91481195390224,
194,-0.000200592,-0.0260666608810425,7.41690400242805,
195,-0.000200336,-0.093012273311615,6.91481195390224,
196,-0.00020008,-0.0260666608810425,6.91481195390224,
197,-0.000199824,3.25426834821701,6.5800839215517,
198,-0.000199568,3.18732273578644,0.220251306891441,
199,-0.000199312,3.18732273578644,-6.13958130776882,
200,-0.000199056,3.18732273578644,-7.14376540482044,
201,-0.0001988,3.25426834821701,-7.14376540482044,
202,-0.000198544,3.25426834821701,-7.14376540482044,
203,-0.000198288,3.18732273578644,-7.31112942099571,
204,-0.000198032,3.18732273578644,-6.8090373724699,
205,-0.000197776,3.25426834821701,-6.97640138864517,
206,-0.00019752,3.18732273578644,-6.8090373724699,
207,-0.000197264,3.18732273578644,-6.8090373724699,
208,-0.000197008,3.18732273578644,-6.97640138864517,
209,-0.000196752,3.18732273578644,-6.97640138864517,
210,-0.000196496,3.18732273578644,-6.97640138864517,
211,-0.00019624,3.18732273578644,-7.31112942099571,
212,-0.000195984,3.18732273578644,-6.47430934011936,
213,-0.000195728,3.18732273578644,-6.97640138864517,
214,-0.000195472,3.18732273578644,-6.97640138864517,
215,-0.000195216,3.18732273578644,-6.97640138864517,
216,-0.00019496,3.25426834821701,-7.14376540482044,
217,-0.000194704,3.18732273578644,-6.8090373724699,
218,-0.000194448,3.25426834821701,-6.97640138864517,
219,-0.000194192,3.25426834821701,-6.8090373724699,
220,-0.000193936,3.18732273578644,-6.47430934011936,
221,-0.00019368,3.18732273578644,-6.8090373724699,
222,-0.000193424,3.25426834821701,-6.8090373724699,
223,-0.000193168,3.18732273578644,-6.8090373724699,
224,-0.000192912,3.18732273578644,-6.64167335629463,
225,-0.000192656,3.25426834821701,-6.97640138864517,
226,-0.0001924,3.18732273578644,-6.97640138864517,
227,-0.000192144,3.25426834821701,-6.97640138864517,
228,-0.000191888,3.25426834821701,-7.14376540482044,
229,-0.000191632,3.18732273578644,-6.8090373724699,
230,-0.000191376,3.25426834821701,-7.14376540482044,
231,-0.00019112,3.18732273578644,-7.14376540482044,
232,-0.000190864,3.32121396064758,-6.97640138864517,
233,-0.000190608,3.18732273578644,-7.14376540482044,
234,-0.000190352,3.18732273578644,-6.97640138864517,
235,-0.000190096,3.25426834821701,-6.97640138864517,
236,-0.00018984,3.25426834821701,-6.97640138864517,
237,-0.000189584,3.18732273578644,-6.64167335629463,
238,-0.000189328,3.25426834821701,-6.97640138864517,
239,-0.000189072,3.18732273578644,-6.97640138864517,
240,-0.000188816,3.25426834821701,-6.8090373724699,
241,-0.00018856,3.18732273578644,-7.31112942099571,
242,-0.000188304,3.25426834821701,-6.97640138864517,
243,-0.000188048,3.25426834821701,-6.97640138864517,
244,-0.000187792,3.18732273578644,-6.8090373724699,
245,-0.000187536,3.25426834821701,-6.97640138864517,
246,-0.00018728,3.18732273578644,-7.14376540482044,
247,-0.000187024,3.25426834821701,-6.8090373724699,
248,-0.000186768,3.18732273578644,-6.8090373724699,
249,-0.000186512,3.25426834821701,-6.97640138864517,
250,-0.000186256,3.25426834821701,-6.8090373724699,
251,-0.000186,3.25426834821701,-6.97640138864517,
252,-0.000185744,3.25426834821701,-6.97640138864517,
253,-0.000185488,3.25426834821701,-6.97640138864517,
254,-0.000185232,3.25426834821701,-7.31112942099571,
255,-0.000184976,3.18732273578644,-6.47430934011936,
256,-0.00018472,3.18732273578644,-6.97640138864517,
257,-0.000184464,3.25426834821701,-6.97640138864517,
258,-0.000184208,3.18732273578644,-7.14376540482044,
259,-0.000183952,3.18732273578644,-6.8090373724699,
260,-0.000183696,3.25426834821701,-6.8090373724699,
261,-0.00018344,3.18732273578644,-6.8090373724699,
262,-0.000183184,3.25426834821701,-6.8090373724699,
263,-0.000182928,3.25426834821701,-6.47430934011936,
264,-0.000182672,3.25426834821701,-6.8090373724699,
265,-0.000182416,3.18732273578644,-6.8090373724699,
266,-0.00018216,3.18732273578644,-6.8090373724699,
267,-0.000181904,3.25426834821701,-6.8090373724699,
268,-0.000181648,3.18732273578644,-6.8090373724699,
269,-0.000181392,3.18732273578644,-6.97640138864517,
270,-0.000181136,3.25426834821701,-6.97640138864517,
271,-0.00018088,3.25426834821701,-7.14376540482044,
272,-0.000180624,3.25426834821701,-6.64167335629463,
273,-0.000180368,3.25426834821701,-6.97640138864517,
274,-0.000180112,3.18732273578644,-6.97640138864517,
275,-0.000179856,3.25426834821701,-6.8090373724699,
276,-0.0001796,3.18732273578644,-6.97640138864517,
277,-0.000179344,3.18732273578644,-6.97640138864517,
278,-0.000179088,3.18732273578644,-6.8090373724699,
279,-0.000178832,3.18732273578644,-7.14376540482044,
280,-0.000178576,3.18732273578644,-6.47430934011936,
281,-0.00017832,3.18732273578644,-6.97640138864517,
282,-0.000178064,3.25426834821701,-6.97640138864517,
283,-0.000177808,3.25426834821701,-6.97640138864517,
284,-0.000177552,3.18732273578644,-7.31112942099571,
285,-0.000177296,3.18732273578644,-6.8090373724699,
286,-0.00017704,3.25426834821701,-6.8090373724699,
287,-0.000176784,3.25426834821701,-7.14376540482044,
288,-0.000176528,3.25426834821701,-6.97640138864517,
289,-0.000176272,3.25426834821701,-7.14376540482044,
290,-0.000176016,3.18732273578644,-6.8090373724699,
291,-0.00017576,3.25426834821701,-6.97640138864517,
292,-0.000175504,3.18732273578644,-6.97640138864517,
293,-0.000175248,3.18732273578644,-6.97640138864517,
294,-0.000174992,3.18732273578644,-7.14376540482044,
295,-0.000174736,-0.0260666608810425,-3.96384909749031,
296,-0.00017448,-0.0260666608810425,3.2328035980463,
297,-0.000174224,-0.0260666608810425,6.91481195390224,
298,-0.000173968,-0.0260666608810425,6.5800839215517,
299,-0.000173712,-0.093012273311615,6.91481195390224,
300,-0.000173456,-0.0260666608810425,6.74744793772697,
301,-0.0001732,-0.093012273311615,6.91481195390224,
302,-0.000172944,-0.0260666608810425,6.91481195390224,
303,-0.000172688,-0.0260666608810425,6.91481195390224,
304,-0.000172432,-0.0260666608810425,6.74744793772697,
305,-0.000172176,-0.0260666608810425,6.91481195390224,
306,-0.00017192,-0.0260666608810425,6.74744793772697,
307,-0.000171664,-0.0260666608810425,6.74744793772697,
308,-0.000171408,-0.0260666608810425,6.91481195390224,
309,-0.000171152,-0.093012273311615,6.91481195390224,
310,-0.000170896,-0.0260666608810425,6.5800839215517,
311,-0.00017064,-0.093012273311615,7.24953998625278,
312,-0.000170384,-0.0260666608810425,7.24953998625278,
313,-0.000170128,-0.0260666608810425,6.91481195390224,
314,-0.000169872,-0.093012273311615,7.24953998625278,
315,-0.000169616,-0.093012273311615,6.24535588920116,
316,-0.00016936,-0.0260666608810425,6.91481195390224,
317,-0.000169104,-0.0260666608810425,7.08217597007751,
318,-0.000168848,-0.0260666608810425,6.74744793772697,
319,-0.000168592,0.04087895154953,6.91481195390224,
320,-0.000168336,-0.0260666608810425,6.91481195390224,
321,-0.00016808,-0.0260666608810425,6.91481195390224,
322,-0.000167824,-0.0260666608810425,6.91481195390224,
323,-0.000167568,-0.0260666608810425,6.07799187302589,
324,-0.000167312,-0.0260666608810425,6.91481195390224,
325,-0.000167056,-0.0260666608810425,6.74744793772697,
326,-0.0001668,-0.093012273311615,6.5800839215517,
327,-0.000166544,-0.0260666608810425,6.91481195390224,
328,-0.000166288,-0.159957885742188,6.74744793772697,
329,-0.000166032,-0.093012273311615,6.5800839215517,
330,-0.000165776,-0.0260666608810425,6.74744793772697,
331,-0.00016552,-0.0260666608810425,6.41271990537643,
332,-0.000165264,-0.0260666608810425,6.91481195390224,
333,-0.000165008,0.04087895154953,6.5800839215517,
334,-0.000164752,-0.0260666608810425,6.74744793772697,
335,-0.000164496,-0.0260666608810425,6.74744793772697,
336,-0.00016424,-0.093012273311615,6.5800839215517,
337,-0.000163984,-0.0260666608810425,6.74744793772697,
338,-0.000163728,-0.0260666608810425,6.91481195390224,
339,-0.000163472,-0.093012273311615,6.91481195390224,
340,-0.000163216,-0.159957885742188,6.5800839215517,
341,-0.00016296,-0.0260666608810425,6.5800839215517,
342,-0.000162704,-0.093012273311615,6.91481195390224,
343,-0.000162448,-0.0260666608810425,6.91481195390224,
344,-0.000162192,-0.0260666608810425,6.74744793772697,
345,-0.000161936,-0.093012273311615,6.74744793772697,
346,-0.00016168,-0.0260666608810425,6.74744793772697,
347,-0.000161424,-0.0260666608810425,6.74744793772697,
348,-0.000161168,-0.0260666608810425,6.91481195390224,
349,-0.000160912,-0.0260666608810425,6.41271990537643,
350,-0.000160656,-0.0260666608810425,6.5800839215517,
351,-0.0001604,-0.0260666608810425,6.74744793772697,
352,-0.000160144,-0.0260666608810425,6.91481195390224,
353,-0.000159888,-0.093012273311615,6.5800839215517,
354,-0.000159632,-0.0260666608810425,6.91481195390224,
355,-0.000159376,-0.0260666608810425,6.91481195390224,
356,-0.00015912,-0.0260666608810425,6.91481195390224,
357,-0.000158864,-0.093012273311615,7.08217597007751,
358,-0.000158608,-0.0260666608810425,6.41271990537643,
359,-0.000158352,0.04087895154953,6.91481195390224,
360,-0.000158096,-0.0260666608810425,7.08217597007751,
361,-0.00015784,-0.0260666608810425,6.91481195390224,
362,-0.000157584,-0.0260666608810425,7.08217597007751,
363,-0.000157328,-0.0260666608810425,7.08217597007751,
364,-0.000157072,0.04087895154953,6.91481195390224,
365,-0.000156816,-0.093012273311615,6.74744793772697,
366,-0.00015656,-0.0260666608810425,6.24535588920116,
367,-0.000156304,0.04087895154953,6.91481195390224,
368,-0.000156048,-0.0260666608810425,6.91481195390224,
369,-0.000155792,-0.093012273311615,6.91481195390224,
370,-0.000155536,-0.0260666608810425,7.08217597007751,
371,-0.00015528,-0.0260666608810425,6.74744793772697,
372,-0.000155024,-0.0260666608810425,6.74744793772697,
373,-0.000154768,-0.0260666608810425,6.91481195390224,
374,-0.000154512,-0.0260666608810425,6.91481195390224,
375,-0.000154256,-0.0260666608810425,7.08217597007751,
376,-0.000154,-0.0260666608810425,6.74744793772697,
377,-0.000153744,-0.0260666608810425,6.91481195390224,
378,-0.000153488,-0.0260666608810425,6.74744793772697,
379,-0.000153232,-0.0260666608810425,6.5800839215517,
380,-0.000152976,-0.0260666608810425,6.91481195390224,
381,-0.00015272,-0.0260666608810425,6.91481195390224,
382,-0.000152464,-0.093012273311615,6.91481195390224,
383,-0.000152208,-0.0260666608810425,7.08217597007751,
384,-0.000151952,-0.0260666608810425,6.5800839215517,
385,-0.000151696,-0.0260666608810425,6.91481195390224,
386,-0.00015144,-0.0260666608810425,6.74744793772697,
387,-0.000151184,-0.0260666608810425,6.74744793772697,
388,-0.000150928,-0.093012273311615,6.91481195390224,
389,-0.000150672,-0.0260666608810425,6.74744793772697,
390,-0.000150416,-0.0260666608810425,6.74744793772697,
391,-0.00015016,-0.0260666608810425,6.74744793772697,
392,-0.000149904,-0.093012273311615,6.24535588920116,
393,-0.000149648,-0.093012273311615,6.07799187302589,
394,-0.000149392,-0.0260666608810425,6.74744793772697,
395,-0.000149136,-0.0260666608810425,6.74744793772697,
396,-0.00014888,-0.093012273311615,6.74744793772697,
397,-0.000148624,-0.0260666608810425,6.74744793772697,
398,-0.000148368,-0.0260666608810425,6.74744793772697,
399,-0.000148112,-0.0260666608810425,6.74744793772697,
400,-0.000147856,-0.0260666608810425,7.08217597007751,
401,-0.0001476,-0.093012273311615,6.24535588920116,
402,-0.000147344,-0.0260666608810425,6.74744793772697,
403,-0.000147088,-0.0260666608810425,6.74744793772697,
404,-0.000146832,-0.0260666608810425,6.74744793772697,
405,-0.000146576,-0.093012273311615,6.91481195390224,
406,-0.00014632,-0.0260666608810425,7.08217597007751,
407,-0.000146064,-0.0260666608810425,6.74744793772697,
408,-0.000145808,-0.0260666608810425,6.91481195390224,
409,-0.000145552,0.04087895154953,6.24535588920116,
410,-0.000145296,-0.0260666608810425,6.91481195390224,
411,-0.00014504,-0.093012273311615,6.74744793772697,
412,-0.000144784,-0.0260666608810425,6.74744793772697,
413,-0.000144528,-0.0260666608810425,7.24953998625278,
414,-0.000144272,-0.0260666608810425,6.74744793772697,
415,-0.000144016,-0.0260666608810425,6.74744793772697,
416,-0.00014376,-0.0260666608810425,6.91481195390224,
417,-0.000143504,-0.0260666608810425,6.91481195390224,
418,-0.000143248,-0.0260666608810425,6.91481195390224,
419,-0.000142992,-0.0260666608810425,6.74744793772697,
420,-0.000142736,-0.0260666608810425,6.74744793772697,
421,-0.00014248,-0.0260666608810425,6.74744793772697,
422,-0.000142224,-0.0260666608810425,6.91481195390224,
423,-0.000141968,-0.0260666608810425,7.08217597007751,
424,-0.000141712,-0.0260666608810425,7.24953998625278,
425,-0.000141456,-0.0260666608810425,7.08217597007751,
426,-0.0001412,-0.0260666608810425,7.24953998625278,
427,-0.000140944,-0.0260666608810425,6.5800839215517,
428,-0.000140688,-0.093012273311615,6.91481195390224,
429,-0.000140432,-0.0260666608810425,7.08217597007751,
430,-0.000140176,-0.0260666608810425,6.91481195390224,
431,-0.00013992,-0.0260666608810425,6.91481195390224,
432,-0.000139664,-0.0260666608810425,6.74744793772697,
433,-0.000139408,-0.0260666608810425,6.74744793772697,
434,-0.000139152,-0.093012273311615,6.91481195390224,
435,-0.000138896,-0.0260666608810425,6.5800839215517,
436,-0.00013864,-0.0260666608810425,6.74744793772697,
437,-0.000138384,-0.0260666608810425,6.91481195390224,
438,-0.000138128,-0.093012273311615,6.91481195390224,
439,-0.000137872,-0.0260666608810425,6.5800839215517,
440,-0.000137616,-0.0260666608810425,6.91481195390224,
441,-0.00013736,-0.0260666608810425,6.91481195390224,
442,-0.000137104,-0.0260666608810425,6.74744793772697,
443,-0.000136848,-0.093012273311615,6.91481195390224,
444,-0.000136592,-0.0260666608810425,6.24535588920116,
445,-0.000136336,-0.093012273311615,6.91481195390224,
446,-0.00013608,-0.093012273311615,6.5800839215517,
447,-0.000135824,-0.0260666608810425,6.74744793772697,
448,-0.000135568,-0.093012273311615,6.91481195390224,
449,-0.000135312,-0.0260666608810425,6.74744793772697,
450,-0.000135056,-0.0260666608810425,6.74744793772697,
451,-0.0001348,-0.0260666608810425,6.74744793772697,
452,-0.000134544,-0.0260666608810425,6.24535588920116,
453,-0.000134288,-0.0260666608810425,6.74744793772697,
454,-0.000134032,-0.0260666608810425,6.74744793772697,
455,-0.000133776,-0.0260666608810425,6.5800839215517,
456,-0.00013352,-0.0260666608810425,7.08217597007751,
457,-0.000133264,-0.093012273311615,6.41271990537643,
458,-0.000133008,-0.093012273311615,6.5800839215517,
459,-0.000132752,-0.0260666608810425,6.74744793772697,
460,-0.000132496,-0.0260666608810425,6.74744793772697,
461,-0.00013224,-0.093012273311615,7.08217597007751,
462,-0.000131984,-0.0260666608810425,6.74744793772697,
463,-0.000131728,0.04087895154953,6.74744793772697,
464,-0.000131472,0.04087895154953,6.74744793772697,
465,-0.000131216,-0.0260666608810425,6.41271990537643,
466,-0.00013096,-0.093012273311615,6.74744793772697,
467,-0.000130704,-0.093012273311615,6.74744793772697,
468,-0.000130448,-0.0260666608810425,6.5800839215517,
469,-0.000130192,-0.093012273311615,6.91481195390224,
470,-0.000129936,-0.0260666608810425,6.41271990537643,
471,-0.00012968,-0.0260666608810425,6.74744793772697,
472,-0.000129424,-0.0260666608810425,7.08217597007751,
473,-0.000129168,-0.0260666608810425,6.74744793772697,
474,-0.000128912,-0.0260666608810425,6.74744793772697,
475,-0.000128656,-0.093012273311615,6.74744793772697,
476,-0.0001284,-0.0260666608810425,6.91481195390224,
477,-0.000128144,0.04087895154953,6.91481195390224,
478,-0.000127888,-0.0260666608810425,6.41271990537643,
479,-0.000127632,0.04087895154953,6.74744793772697,
480,-0.000127376,-0.0260666608810425,6.74744793772697,
481,-0.00012712,-0.093012273311615,6.91481195390224,
482,-0.000126864,-0.0260666608810425,6.74744793772697,
483,-0.000126608,-0.0260666608810425,6.74744793772697,
484,-0.000126352,-0.0260666608810425,6.91481195390224,
485,-0.000126096,-0.0260666608810425,6.74744793772697,
486,-0.00012584,-0.093012273311615,7.08217597007751,
487,-0.000125584,-0.0260666608810425,6.41271990537643,
488,-0.000125328,-0.0260666608810425,6.91481195390224,
489,-0.000125072,-0.0260666608810425,7.08217597007751,
490,-0.000124816,0.04087895154953,5.57589982450008,
491,-0.00012456,-0.0260666608810425,-1.28602483868599,
492,-0.000124304,0.04087895154953,-7.31112942099571,
493,-0.000124048,0.04087895154953,-7.14376540482044,
494,-0.000123792,-0.0260666608810425,-7.14376540482044,
495,-0.000123536,-0.0260666608810425,-6.64167335629463,
496,-0.00012328,-0.093012273311615,-7.14376540482044,
497,-0.000123024,-0.0260666608810425,-7.14376540482044,
