Model: ,Oscilloscope DSO-X 4022A
Serial Number:,MY57310245
Address: ,USBInstrument1
Date: ,2026-07-10 18:42:49

Sample Number,Time (s),2 (VOLT),
171,-0.00413045,7.05456066131592,
172,-0.004125335,6.88719664514065,
173,-0.00412022,6.38510459661484,
174,-0.004115105,6.71983262896538,
175,-0.00410999,6.71983262896538,
176,-0.004104875,6.71983262896538,
177,-0.00409976,-6.50192464888096,
178,-0.004094645,-7.17138071358204,
179,-0.00408953,-7.00401669740677,
180,-0.004084415,-7.17138071358204,
181,-0.0040793,-7.00401669740677,
182,-0.004074185,-6.16719661653042,
183,-0.00406907,-6.66928866505623,
184,-0.004063955,-7.00401669740677,
185,-0.00405884,-7.33874472975731,
186,-0.004053725,-6.8366526812315,
187,-0.00404861,-7.00401669740677,
188,-0.004043495,-6.50192464888096,
189,-0.00403838,-7.00401669740677,
190,-0.004033265,-6.8366526812315,
191,-0.00402815,-7.17138071358204,
192,-0.004023035,-7.00401669740677,
193,-0.00401792,-7.17138071358204,
194,-0.004012805,-7.17138071358204,
195,-0.00400769,-7.00401669740677,
196,-0.004002575,-6.8366526812315,
197,-0.00399746,6.88719664514065,
198,-0.003992345,6.88719664514065,
199,-0.00398723,6.88719664514065,
200,-0.003982115,6.88719664514065,
201,-0.003977,6.71983262896538,
202,-0.003971885,7.05456066131592,
203,-0.00396677,6.71983262896538,
204,-0.003961655,6.71983262896538,
205,-0.00395654,6.88719664514065,
206,-0.003951425,6.88719664514065,
207,-0.00394631,6.55246861279011,
208,-0.003941195,6.71983262896538,
209,-0.00393608,6.88719664514065,
210,-0.003930965,7.22192467749119,
211,-0.00392585,7.05456066131592,
212,-0.003920735,6.88719664514065,
213,-0.00391562,6.71983262896538,
214,-0.003910505,7.05456066131592,
215,-0.00390539,6.71983262896538,
216,-0.003900275,6.88719664514065,
217,-0.00389516,-6.8366526812315,
218,-0.003890045,-7.00401669740677,
219,-0.00388493,-7.50610874593258,
220,-0.003879815,-6.8366526812315,
221,-0.0038747,-7.17138071358204,
222,-0.003869585,-7.00401669740677,
223,-0.00386447,-7.00401669740677,
224,-0.003859355,-6.8366526812315,
225,-0.00385424,-7.17138071358204,
226,-0.003849125,-6.8366526812315,
227,-0.00384401,-7.17138071358204,
228,-0.003838895,-7.00401669740677,
229,-0.00383378,-7.00401669740677,
230,-0.003828665,-6.8366526812315,
231,-0.00382355,-7.17138071358204,
232,-0.003818435,-7.17138071358204,
233,-0.00381332,-7.17138071358204,
234,-0.003808205,-7.00401669740677,
235,-0.00380309,-7.17138071358204,
236,-0.003797975,-6.8366526812315,
237,-0.00379286,-7.00401669740677,
238,-0.003787745,-7.00401669740677,
239,-0.00378263,-7.00401669740677,
240,-0.003777515,-6.8366526812315,
241,-0.0037724,-7.17138071358204,
242,-0.003767285,-7.17138071358204,
243,-0.00376217,-6.8366526812315,
244,-0.003757055,-6.66928866505623,
245,-0.00375194,-7.17138071358204,
246,-0.003746825,-7.00401669740677,
247,-0.00374171,-7.33874472975731,
248,-0.003736595,-7.17138071358204,
249,-0.00373148,-7.00401669740677,
250,-0.003726365,-7.17138071358204,
251,-0.00372125,-7.17138071358204,
252,-0.003716135,-6.8366526812315,
253,-0.00371102,-6.66928866505623,
254,-0.003705905,-7.33874472975731,
255,-0.00370079,-7.17138071358204,
256,-0.003695675,7.05456066131592,
257,-0.00369056,6.71983262896538,
258,-0.003685445,7.05456066131592,
259,-0.00368033,6.71983262896538,
260,-0.003675215,7.05456066131592,
261,-0.0036701,6.88719664514065,
262,-0.003664985,6.88719664514065,
263,-0.00365987,6.71983262896538,
264,-0.003654755,6.88719664514065,
265,-0.00364964,6.71983262896538,
266,-0.003644525,6.71983262896538,
267,-0.00363941,6.55246861279011,
268,-0.003634295,6.88719664514065,
269,-0.00362918,6.71983262896538,
270,-0.003624065,6.88719664514065,
271,-0.00361895,6.88719664514065,
272,-0.003613835,6.88719664514065,
273,-0.00360872,6.88719664514065,
274,-0.003603605,6.88719664514065,
275,-0.00359849,-7.33874472975731,
276,-0.003593375,-7.00401669740677,
277,-0.00358826,-7.17138071358204,
278,-0.003583145,-6.16719661653042,
279,-0.00357803,-7.17138071358204,
280,-0.003572915,-7.00401669740677,
281,-0.0035678,-7.17138071358204,
282,-0.003562685,-7.00401669740677,
283,-0.00355757,-7.00401669740677,
284,-0.003552455,-7.00401669740677,
285,-0.00354734,-7.00401669740677,
286,-0.003542225,-6.8366526812315,
287,-0.00353711,-7.00401669740677,
288,-0.003531995,-7.00401669740677,
289,-0.00352688,-7.33874472975731,
290,-0.003521765,-6.8366526812315,
291,-0.00351665,-6.8366526812315,
292,-0.003511535,-6.8366526812315,
293,-0.00350642,-7.00401669740677,
294,-0.003501305,-6.8366526812315,
295,-0.00349619,6.71983262896538,
296,-0.003491075,6.88719664514065,
297,-0.00348596,6.71983262896538,
298,-0.003480845,7.05456066131592,
299,-0.00347573,6.88719664514065,
300,-0.003470615,6.38510459661484,
301,-0.0034655,6.71983262896538,
302,-0.003460385,6.88719664514065,
303,-0.00345527,6.88719664514065,
304,-0.003450155,7.05456066131592,
305,-0.00344504,6.71983262896538,
306,-0.003439925,6.38510459661484,
307,-0.00343481,6.71983262896538,
308,-0.003429695,6.88719664514065,
309,-0.00342458,6.38510459661484,
310,-0.003419465,6.71983262896538,
311,-0.00341435,6.71983262896538,
312,-0.003409235,7.05456066131592,
313,-0.00340412,6.71983262896538,
314,-0.003399005,7.05456066131592,
315,-0.00339389,6.88719664514065,
316,-0.003388775,6.88719664514065,
317,-0.00338366,6.71983262896538,
318,-0.003378545,6.88719664514065,
319,-0.00337343,6.88719664514065,
320,-0.003368315,6.88719664514065,
321,-0.0033632,6.38510459661484,
322,-0.003358085,6.88719664514065,
323,-0.00335297,6.21774058043957,
324,-0.003347855,6.88719664514065,
325,-0.00334274,6.55246861279011,
326,-0.003337625,7.22192467749119,
327,-0.00333251,6.71983262896538,
328,-0.003327395,6.88719664514065,
329,-0.00332228,6.71983262896538,
330,-0.003317165,6.71983262896538,
331,-0.00331205,6.0503765642643,
332,-0.003306935,6.88719664514065,
333,-0.00330182,6.38510459661484,
334,-0.003296705,-7.50610874593258,
335,-0.00329159,-7.00401669740677,
336,-0.003286475,-6.66928866505623,
337,-0.00328136,-6.16719661653042,
338,-0.003276245,-7.00401669740677,
339,-0.00327113,-7.17138071358204,
340,-0.003266015,-7.17138071358204,
341,-0.0032609,-7.50610874593258,
342,-0.003255785,-7.00401669740677,
343,-0.00325067,-7.17138071358204,
344,-0.003245555,-7.00401669740677,
345,-0.00324044,-6.8366526812315,
346,-0.003235325,-6.8366526812315,
347,-0.00323021,-7.00401669740677,
348,-0.003225095,-7.17138071358204,
349,-0.00321998,-6.8366526812315,
350,-0.003214865,-7.00401669740677,
351,-0.00320975,-6.8366526812315,
352,-0.003204635,-7.00401669740677,
353,-0.00319952,6.88719664514065,
354,-0.003194405,6.88719664514065,
355,-0.00318929,6.88719664514065,
356,-0.003184175,6.88719664514065,
357,-0.00317906,6.71983262896538,
358,-0.003173945,6.88719664514065,
359,-0.00316883,7.22192467749119,
360,-0.003163715,7.05456066131592,
361,-0.0031586,6.71983262896538,
362,-0.003153485,6.71983262896538,
363,-0.00314837,6.88719664514065,
364,-0.003143255,6.88719664514065,
365,-0.00313814,7.05456066131592,
366,-0.003133025,6.88719664514065,
367,-0.00312791,6.71983262896538,
368,-0.003122795,7.22192467749119,
369,-0.00311768,6.88719664514065,
370,-0.003112565,6.88719664514065,
371,-0.00310745,6.38510459661484,
372,-0.003102335,7.22192467749119,
373,-0.00309722,-7.17138071358204,
374,-0.003092105,-6.8366526812315,
375,-0.00308699,-7.00401669740677,
376,-0.003081875,-7.00401669740677,
377,-0.00307676,-7.00401669740677,
378,-0.003071645,-7.00401669740677,
379,-0.00306653,-7.00401669740677,
380,-0.003061415,-7.00401669740677,
381,-0.0030563,-7.00401669740677,
382,-0.003051185,-7.33874472975731,
383,-0.00304607,-7.00401669740677,
384,-0.003040955,-6.8366526812315,
385,-0.00303584,-7.00401669740677,
386,-0.003030725,-7.00401669740677,
387,-0.00302561,-7.00401669740677,
388,-0.003020495,-7.17138071358204,
389,-0.00301538,-7.00401669740677,
390,-0.003010265,-7.17138071358204,
391,-0.00300515,-7.17138071358204,
392,-0.003000035,-6.33456063270569,
393,-0.00299492,-7.00401669740677,
394,-0.002989805,-7.00401669740677,
395,-0.00298469,-7.00401669740677,
396,-0.002979575,-7.67347276210785,
397,-0.00297446,-7.00401669740677,
398,-0.002969345,-7.00401669740677,
399,-0.00296423,-7.00401669740677,
400,-0.002959115,-6.66928866505623,
401,-0.002954,-7.00401669740677,
402,-0.002948885,-6.66928866505623,
403,-0.00294377,-6.8366526812315,
404,-0.002938655,-7.17138071358204,
405,-0.00293354,-7.00401669740677,
406,-0.002928425,-7.00401669740677,
407,-0.00292331,-6.8366526812315,
408,-0.002918195,-7.00401669740677,
409,-0.00291308,-6.8366526812315,
410,-0.002907965,-7.33874472975731,
411,-0.00290285,-7.00401669740677,
412,-0.002897735,7.05456066131592,
413,-0.00289262,6.55246861279011,
414,-0.002887505,6.88719664514065,
415,-0.00288239,6.71983262896538,
416,-0.002877275,6.71983262896538,
417,-0.00287216,6.71983262896538,
418,-0.002867045,7.38928869366646,
419,-0.00286193,7.05456066131592,
420,-0.002856815,7.05456066131592,
421,-0.0028517,6.88719664514065,
422,-0.002846585,6.88719664514065,
423,-0.00284147,6.88719664514065,
424,-0.002836355,7.22192467749119,
425,-0.00283124,6.88719664514065,
426,-0.002826125,6.71983262896538,
427,-0.00282101,7.05456066131592,
428,-0.002815895,6.88719664514065,
429,-0.00281078,6.55246861279011,
430,-0.002805665,6.71983262896538,
431,-0.00280055,6.88719664514065,
432,-0.002795435,-6.8366526812315,
433,-0.00279032,-7.00401669740677,
434,-0.002785205,-6.8366526812315,
435,-0.00278009,-6.8366526812315,
436,-0.002774975,-7.00401669740677,
437,-0.00276986,-7.17138071358204,
438,-0.002764745,-7.00401669740677,
439,-0.00275963,-7.17138071358204,
440,-0.002754515,-6.8366526812315,
441,-0.0027494,-6.8366526812315,
442,-0.002744285,-7.17138071358204,
443,-0.00273917,-6.8366526812315,
444,-0.002734055,-7.17138071358204,
445,-0.00272894,-6.8366526812315,
446,-0.002723825,-6.8366526812315,
447,-0.00271871,-6.8366526812315,
448,-0.002713595,-7.00401669740677,
449,-0.00270848,-6.50192464888096,
450,-0.002703365,-6.8366526812315,
451,-0.00269825,6.71983262896538,
452,-0.002693135,7.22192467749119,
453,-0.00268802,6.88719664514065,
454,-0.002682905,6.71983262896538,
455,-0.00267779,5.88301254808903,
456,-0.002672675,6.88719664514065,
457,-0.00266756,6.55246861279011,
458,-0.002662445,7.22192467749119,
459,-0.00265733,7.05456066131592,
460,-0.002652215,6.71983262896538,
461,-0.0026471,6.88719664514065,
462,-0.002641985,6.88719664514065,
463,-0.00263687,6.55246861279011,
464,-0.002631755,7.05456066131592,
465,-0.00262664,7.05456066131592,
466,-0.002621525,6.88719664514065,
467,-0.00261641,6.71983262896538,
468,-0.002611295,6.88719664514065,
469,-0.00260618,6.38510459661484,
470,-0.002601065,6.88719664514065,
471,-0.00259595,6.71983262896538,
472,-0.002590835,6.71983262896538,
473,-0.00258572,6.71983262896538,
474,-0.002580605,6.88719664514065,
475,-0.00257549,7.05456066131592,
476,-0.002570375,7.05456066131592,
477,-0.00256526,6.38510459661484,
478,-0.002560145,6.71983262896538,
479,-0.00255503,6.88719664514065,
480,-0.002549915,6.71983262896538,
481,-0.0025448,6.71983262896538,
482,-0.002539685,6.88719664514065,
483,-0.00253457,6.38510459661484,
484,-0.002529455,6.88719664514065,
485,-0.00252434,6.88719664514065,
486,-0.002519225,6.21774058043957,
487,-0.00251411,6.88719664514065,
488,-0.002508995,6.88719664514065,
489,-0.00250388,6.88719664514065,
490,-0.002498765,-7.00401669740677,
491,-0.00249365,-7.00401669740677,
492,-0.002488535,-7.00401669740677,
493,-0.00248342,-6.8366526812315,
494,-0.002478305,-6.8366526812315,
495,-0.00247319,-7.33874472975731,
496,-0.002468075,-6.8366526812315,
497,-0.00246296,-7.17138071358204,
498,-0.002457845,-7.00401669740677,
499,-0.00245273,-6.8366526812315,
500,-0.002447615,-6.66928866505623,
501,-0.0024425,-7.17138071358204,
502,-0.002437385,-7.00401669740677,
503,-0.00243227,-7.17138071358204,
504,-0.002427155,-7.17138071358204,
505,-0.00242204,-7.00401669740677,
506,-0.002416925,-6.8366526812315,
507,-0.00241181,-6.8366526812315,
508,-0.002406695,-6.50192464888096,
509,-0.00240158,-6.66928866505623,
510,-0.002396465,7.05456066131592,
511,-0.00239135,6.71983262896538,
512,-0.002386235,6.88719664514065,
513,-0.00238112,6.88719664514065,
514,-0.002376005,7.22192467749119,
515,-0.00237089,7.22192467749119,
516,-0.002365775,6.71983262896538,
517,-0.00236066,6.71983262896538,
518,-0.002355545,6.71983262896538,
519,-0.00235043,6.88719664514065,
520,-0.002345315,6.38510459661484,
521,-0.0023402,6.88719664514065,
522,-0.002335085,6.88719664514065,
523,-0.00232997,6.88719664514065,
524,-0.002324855,6.71983262896538,
525,-0.00231974,6.88719664514065,
526,-0.002314625,6.88719664514065,
527,-0.00230951,6.71983262896538,
528,-0.002304395,6.55246861279011,
529,-0.00229928,-6.8366526812315,
530,-0.002294165,-7.00401669740677,
531,-0.00228905,-7.00401669740677,
532,-0.002283935,-7.00401669740677,
533,-0.00227882,-7.00401669740677,
534,-0.002273705,-6.8366526812315,
535,-0.00226859,-7.17138071358204,
536,-0.002263475,-7.17138071358204,
537,-0.00225836,-7.00401669740677,
538,-0.002253245,-7.17138071358204,
539,-0.00224813,-7.17138071358204,
540,-0.002243015,-7.00401669740677,
541,-0.0022379,-7.00401669740677,
542,-0.002232785,-7.33874472975731,
543,-0.00222767,-7.17138071358204,
544,-0.002222555,-7.00401669740677,
545,-0.00221744,-7.50610874593258,
546,-0.002212325,-7.00401669740677,
547,-0.00220721,-7.00401669740677,
548,-0.002202095,-6.66928866505623,
549,-0.00219698,-7.17138071358204,
550,-0.002191865,-6.8366526812315,
551,-0.00218675,-7.00401669740677,
552,-0.002181635,-7.00401669740677,
553,-0.00217652,-7.00401669740677,
554,-0.002171405,-7.17138071358204,
555,-0.00216629,-7.00401669740677,
556,-0.002161175,-7.00401669740677,
557,-0.00215606,-6.8366526812315,
558,-0.002150945,-7.33874472975731,
559,-0.00214583,-7.33874472975731,
560,-0.002140715,-7.00401669740677,
561,-0.0021356,-7.00401669740677,
562,-0.002130485,-6.8366526812315,
563,-0.00212537,-6.8366526812315,
564,-0.002120255,-7.00401669740677,
565,-0.00211514,-7.00401669740677,
566,-0.002110025,-7.00401669740677,
567,-0.00210491,-7.33874472975731,
568,-0.002099795,5.71564853191376,
569,-0.00209468,6.88719664514065,
570,-0.002089565,6.71983262896538,
571,-0.00208445,7.05456066131592,
572,-0.002079335,6.88719664514065,
573,-0.00207422,7.55665270984173,
574,-0.002069105,6.88719664514065,
575,-0.00206399,6.88719664514065,
576,-0.002058875,6.38510459661484,
577,-0.00205376,7.05456066131592,
578,-0.002048645,6.71983262896538,
579,-0.00204353,6.71983262896538,
580,-0.002038415,6.71983262896538,
581,-0.0020333,6.88719664514065,
582,-0.002028185,6.71983262896538,
583,-0.00202307,6.88719664514065,
584,-0.002017955,6.71983262896538,
585,-0.00201284,6.88719664514065,
586,-0.002007725,6.71983262896538,
587,-0.00200261,6.88719664514065,
588,-0.001997495,-7.00401669740677,
589,-0.00199238,-7.17138071358204,
590,-0.001987265,-7.00401669740677,
591,-0.00198215,-7.00401669740677,
592,-0.001977035,-7.00401669740677,
593,-0.00197192,-7.33874472975731,
594,-0.001966805,-6.8366526812315,
595,-0.00196169,-6.66928866505623,
596,-0.001956575,-6.8366526812315,
597,-0.00195146,-7.00401669740677,
598,-0.001946345,-7.17138071358204,
599,-0.00194123,-6.8366526812315,
600,-0.001936115,-7.00401669740677,
601,-0.001931,-6.8366526812315,
602,-0.001925885,-7.33874472975731,
603,-0.00192077,-7.00401669740677,
604,-0.001915655,-6.50192464888096,
605,-0.00191054,-7.00401669740677,
606,-0.001905425,-7.00401669740677,
607,-0.00190031,-7.17138071358204,
608,-0.001895195,6.71983262896538,
609,-0.00189008,7.22192467749119,
610,-0.001884965,6.71983262896538,
611,-0.00187985,6.88719664514065,
612,-0.001874735,6.88719664514065,
613,-0.00186962,6.88719664514065,
614,-0.001864505,6.88719664514065,
615,-0.00185939,7.22192467749119,
616,-0.001854275,6.88719664514065,
617,-0.00184916,6.71983262896538,
618,-0.001844045,6.55246861279011,
619,-0.00183893,6.88719664514065,
620,-0.001833815,6.55246861279011,
621,-0.0018287,7.05456066131592,
622,-0.001823585,6.71983262896538,
623,-0.00181847,6.88719664514065,
624,-0.001813355,6.88719664514065,
625,-0.00180824,7.05456066131592,
626,-0.001803125,6.0503765642643,
627,-0.00179801,6.71983262896538,
628,-0.001792895,6.88719664514065,
629,-0.00178778,7.05456066131592,
630,-0.001782665,6.55246861279011,
631,-0.00177755,7.05456066131592,
632,-0.001772435,6.21774058043957,
633,-0.00176732,6.71983262896538,
634,-0.001762205,6.71983262896538,
635,-0.00175709,6.71983262896538,
636,-0.001751975,6.88719664514065,
637,-0.00174686,7.05456066131592,
638,-0.001741745,6.88719664514065,
639,-0.00173663,6.88719664514065,
640,-0.001731515,6.71983262896538,
641,-0.0017264,6.88719664514065,
642,-0.001721285,6.88719664514065,
643,-0.00171617,6.88719664514065,
644,-0.001711055,6.71983262896538,
645,-0.00170594,6.88719664514065,
646,-0.001700825,6.71983262896538,
647,-0.00169571,-7.00401669740677,
648,-0.001690595,-7.17138071358204,
649,-0.00168548,-6.50192464888096,
650,-0.001680365,-7.00401669740677,
651,-0.00167525,-7.00401669740677,
652,-0.001670135,-7.50610874593258,
653,-0.00166502,-6.8366526812315,
654,-0.001659905,-6.8366526812315,
655,-0.00165479,-6.8366526812315,
656,-0.001649675,-6.8366526812315,
657,-0.00164456,-6.66928866505623,
658,-0.001639445,-7.00401669740677,
659,-0.00163433,-7.00401669740677,
660,-0.001629215,-7.00401669740677,
661,-0.0016241,-7.00401669740677,
662,-0.001618985,-7.00401669740677,
663,-0.00161387,-6.33456063270569,
664,-0.001608755,-7.33874472975731,
665,-0.00160364,-7.17138071358204,
666,-0.001598525,6.55246861279011,
667,-0.00159341,7.05456066131592,
668,-0.001588295,6.71983262896538,
669,-0.00158318,7.05456066131592,
670,-0.001578065,6.88719664514065,
671,-0.00157295,7.05456066131592,
672,-0.001567835,6.88719664514065,
673,-0.00156272,7.05456066131592,
674,-0.001557605,6.55246861279011,
675,-0.00155249,7.05456066131592,
676,-0.001547375,6.71983262896538,
677,-0.00154226,7.05456066131592,
678,-0.001537145,6.71983262896538,
679,-0.00153203,6.88719664514065,
680,-0.001526915,6.55246861279011,
681,-0.0015218,6.71983262896538,
682,-0.001516685,6.88719664514065,
683,-0.00151157,6.71983262896538,
684,-0.001506455,6.71983262896538,
685,-0.00150134,7.22192467749119,
686,-0.001496225,-7.17138071358204,
687,-0.00149111,-7.00401669740677,
688,-0.001485995,-7.00401669740677,
689,-0.00148088,-7.00401669740677,
690,-0.001475765,-6.8366526812315,
691,-0.00147065,-7.33874472975731,
692,-0.001465535,-7.17138071358204,
693,-0.00146042,-7.00401669740677,
694,-0.001455305,-7.33874472975731,
695,-0.00145019,-7.00401669740677,
696,-0.001445075,-7.00401669740677,
697,-0.00143996,-6.8366526812315,
698,-0.001434845,-7.00401669740677,
699,-0.00142973,-7.17138071358204,
700,-0.001424615,-6.8366526812315,
701,-0.0014195,-6.8366526812315,
702,-0.001414385,-7.00401669740677,
703,-0.00140927,-7.33874472975731,
704,-0.001404155,-7.00401669740677,
705,-0.00139904,-7.00401669740677,
706,-0.001393925,-7.17138071358204,
707,-0.00138881,-7.00401669740677,
708,-0.001383695,-7.33874472975731,
709,-0.00137858,-7.17138071358204,
710,-0.001373465,-7.00401669740677,
711,-0.00136835,-6.66928866505623,
712,-0.001363235,-7.17138071358204,
713,-0.00135812,-7.00401669740677,
714,-0.001353005,-7.17138071358204,
715,-0.00134789,-7.17138071358204,
716,-0.001342775,-7.17138071358204,
717,-0.00133766,-7.00401669740677,
718,-0.001332545,-7.00401669740677,
719,-0.00132743,-7.33874472975731,
720,-0.001322315,-7.00401669740677,
721,-0.0013172,-6.8366526812315,
722,-0.001312085,-7.50610874593258,
723,-0.00130697,-7.00401669740677,
724,-0.001301855,-7.00401669740677,
725,-0.00129674,6.55246861279011,
726,-0.001291625,6.38510459661484,
727,-0.00128651,7.05456066131592,
728,-0.001281395,6.71983262896538,
729,-0.00127628,6.88719664514065,
730,-0.001271165,6.71983262896538,
731,-0.00126605,7.05456066131592,
732,-0.001260935,6.71983262896538,
733,-0.00125582,6.71983262896538,
734,-0.001250705,6.71983262896538,
735,-0.00124559,6.88719664514065,
736,-0.001240475,6.88719664514065,
737,-0.00123536,6.71983262896538,
738,-0.001230245,6.88719664514065,
739,-0.00122513,6.71983262896538,
740,-0.001220015,6.71983262896538,
741,-0.0012149,6.71983262896538,
742,-0.001209785,6.71983262896538,
743,-0.00120467,6.88719664514065,
744,-0.001199555,-6.16719661653042,
745,-0.00119444,-6.8366526812315,
746,-0.001189325,-7.17138071358204,
747,-0.00118421,-7.17138071358204,
