snapshot_path,canonical_path,bytes,sha256_lf,match
05_STATE/2030_COMPANY_LAUNCH_PATCH_2026-07-12.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/2030_COMPANY_LAUNCH_PATCH_2026-07-12.md,1460,1c4fcc84b3ae8fe237eb5da0152bfb54a3c74f454f07ea7a596474a4a8d6128d,exact
05_STATE/ANTI_ANCHORING_PLAN.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/ANTI_ANCHORING_PLAN.md,3061,4a154a16b3ff21ded3845e7862683608131e1e7a0bf462cc188a3b131f3c2825,exact
05_STATE/ASSUMPTIONS.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/ASSUMPTIONS.md,7244,8dc2e02403c97f5a6c5e038bba643901cc23bc27a1f40bc4742f11ccf8f0dce3,exact
05_STATE/GEOGRAPHY_SCOPE_PATCH_2026-07-12.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/GEOGRAPHY_SCOPE_PATCH_2026-07-12.md,1976,56dbeb8b97620202126db60d21d04bdab1bf16cea37bf9c24d3e95f80ffd61a3,exact
05_STATE/INDIA_SOURCE_ORIGIN_AUDIT.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/INDIA_SOURCE_ORIGIN_AUDIT.json,416643,ecc69c71a1bda3208824d1e7eca14101e5bba2b1e2a2c6122748c48c7423324d,exact
05_STATE/INDIA_SOURCE_ORIGIN_AUDIT.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/INDIA_SOURCE_ORIGIN_AUDIT.md,8312,6a43a1ffed66fe64c734d62f6c04ecdd8c7cc288bfc774297d718e669076a85e,exact
05_STATE/INDIA_SOURCE_ORIGIN_AUDIT_QUEUE.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/INDIA_SOURCE_ORIGIN_AUDIT_QUEUE.json,16919,d3b4e4768d8220f624950b842f5a48dea19155542b7e15957072253b274810d4,exact
05_STATE/INDIA_SOURCE_ORIGIN_PREFILTER.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/INDIA_SOURCE_ORIGIN_PREFILTER.json,1359,3e132f838c0c8ffa913fcfdcfbf19f65584f842d2a573c9063deb87ef516ecec,exact
05_STATE/INDIA_SOURCE_ORIGIN_PREFILTER.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/INDIA_SOURCE_ORIGIN_PREFILTER.md,612,c3d9aadb851d4bc26463b3c06f2bd0847ab55845544e9e0b752d5d133c6d61aa,exact
05_STATE/MASTER_STATE.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/MASTER_STATE.json,930,4dc1318e77902d4ddfb80b835c5081083b3f32d79877438d2d76e22f27e8c76e,exact
05_STATE/P2A_BATCHES/P2A-01_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-01_audit.json,38327,5f0964092b8bad1135bb60b7a2fb43ef207b78c0536049c9ce7f45e7730ca275,exact
05_STATE/P2A_BATCHES/P2A-01_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-01_records.json,98821,e1f3e9c35b4b5d62cc9425315e98d4b220f1601aa5f68c709b291c4a3b62156d,exact
05_STATE/P2A_BATCHES/P2A-02_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-02_audit.json,37096,9ed15413668fab280c2769a97bdbab01d2bdb358a2e0ffe01a8a627e19da38bd,exact
05_STATE/P2A_BATCHES/P2A-02_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-02_records.json,102895,1a9352ee275a38f83a25b3e968aaa217908f57bef23962c822883cb99ba277b5,exact
05_STATE/P2A_BATCHES/P2A-03_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-03_audit.json,47231,99fbe0f056a655b70ad991c64b04123df14253253409ab50983fd33db70187d5,exact
05_STATE/P2A_BATCHES/P2A-03_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-03_records.json,93112,8fefe0587fa9e1ca55cd219fce4e3d10eadc3d05d9cf2894529ea01648c335ac,exact
05_STATE/P2A_BATCHES/P2A-04_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-04_audit.json,37156,4bf4aa9ab18aa9b9261820007e5c39d23d3f3b93051e343538dbcb3423779f1e,exact
05_STATE/P2A_BATCHES/P2A-04_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-04_records.json,116296,3e77b9439fb99e0f7cb30645b5246d6a7063b5f8cb117cc1c28f069427883bb5,exact
05_STATE/P2A_BATCHES/P2A-05_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-05_audit.json,36121,9626c711b403bf9636fc6b31297a3750ae315ff29d2e7592080f5223978983e4,exact
05_STATE/P2A_BATCHES/P2A-05_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-05_records.json,100546,7ef182208530d806ea8975e0d81bee17b3da61ef215beef8b7245d06b8a17b76,exact
05_STATE/P2A_BATCHES/P2A-06_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-06_audit.json,48897,3638f56aaca2b0fba11e7e231396c6f591b7688db98e28c8c55b52d1ffac4f02,exact
05_STATE/P2A_BATCHES/P2A-06_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-06_records.json,98883,16e12c0e7ee1e1dcb4fc3cd4c3f7fe67831ca40f3f437e32705ef2ed90888534,exact
05_STATE/P2A_BATCHES/P2A-07_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-07_audit.json,39744,5f1b3faad0de64e71d37dc937e0b3c9eb7f87a4ec5412ff7443ca6be02a94c3d,exact
05_STATE/P2A_BATCHES/P2A-07_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-07_records.json,129330,dad2c77d86d79fba75c18d8cb1c9ce6019791ac740b8b3bde20b871b7bfb6897,exact
05_STATE/P2A_BATCHES/P2A-08_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-08_audit.json,37693,602d69baac0af33cb94358dfdc17754f40125e4315d284888dd3263c4498ec6b,exact
05_STATE/P2A_BATCHES/P2A-08_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-08_records.json,112463,f852dcaa1e8ff037128868a1e51fe4c11fc557b68666895cc6e26c402f7b6275,exact
05_STATE/P2A_BATCHES/P2A-09_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-09_audit.json,39331,a25350c102318621edfbd0d368208d482ebf0a3788f29c10ce8aca19d36ec3c1,exact
05_STATE/P2A_BATCHES/P2A-09_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-09_records.json,102153,6ae03690139e080488566d2eb9adba319f612cecaa929e58c36b2a93daac20fb,exact
05_STATE/P2A_BATCHES/P2A-10_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-10_audit.json,38347,824ef658a7fb9f0e9cbf92949f100e8bf86c62d444db4ac168e72146934c07ff,exact
05_STATE/P2A_BATCHES/P2A-10_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-10_records.json,115661,d07666542e91bad1d20f6aa79104eda195ea0b4766089c5a5064b563203dca84,exact
05_STATE/P2A_BATCHES/P2A-11_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-11_audit.json,41189,6e506b03367956439f46097b23db268c584283a8f93e5d2bba29bba68930cb33,exact
05_STATE/P2A_BATCHES/P2A-11_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-11_records.json,116437,90078247d700dca6d313887ba4e2068349e065bac7a37ad5f7c3e1c6024a8d1d,exact
05_STATE/P2A_BATCHES/P2A-12_audit.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-12_audit.json,37342,99e6e629e56ecb86ed02eac8399561c0bb2ebf9ff0759250215d7355a173f3b9,exact
05_STATE/P2A_BATCHES/P2A-12_records.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/P2A-12_records.json,102047,d39d07f1f43eeb280036199e0bba8c3f807253acb023e70c5f7c608faf2835d9,exact
05_STATE/P2A_BATCHES/_validate_p2a07.py,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/_validate_p2a07.py,1104,52dfff4ebc715446f847c5a1c10b298320754fbcbe5ed3c04b9f739a3dff70ec,exact
05_STATE/P2A_BATCHES/_validate_p2a11.js,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_BATCHES/_validate_p2a11.js,47,26a1c0f88e54edb7fc00670a47eb39701420e844dd03776948c26655da6ca709,exact
05_STATE/P2A_MERGE_SUMMARY.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2A_MERGE_SUMMARY.json,796,17f21379f10f44d6f79cc815b367dc96de778aa7822f38b19a38f438262060a8,exact
05_STATE/P2_SAMPLE_80.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P2_SAMPLE_80.json,43511,9aa1ab91e69df6ea33756aaf31d9876de54d6b9b562ec45e30c0517ea37236d2,exact
05_STATE/P3_US_CHINA_WEIGHTING_PATCH_2026-07-12.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/P3_US_CHINA_WEIGHTING_PATCH_2026-07-12.md,2133,2ab86c722cf1877de3d1096cf36c336fe48ba426952ecc34088d4d269f8b53bd,exact
05_STATE/PRE_P3_INDIA_SOURCE_AUDIT_DIRECTIVE.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/PRE_P3_INDIA_SOURCE_AUDIT_DIRECTIVE.md,1857,209e3d55c670a6601745db57073b2fe6b4876b040686c0621f5b987fce5f544a,exact
05_STATE/PROGRESS_LOG.md,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/PROGRESS_LOG.md,8097,3e49c1588cc67551767b20f6de99461dd703e00b615033fe6115a4b45b5d092c,exact
05_STATE/_tmp_g11_ideas.json,02_Startup/06_Frontier_Idea_Research_2026-07/05_STATE/_tmp_g11_ideas.json,27587,3081c46a7af2638583c583ee99fa37b404f529fd07d9d435a913ddbd83a8dd54,exact
10_SOURCE_ATLAS/ATLAS.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/ATLAS.md,15357,db6f6933bf9be3ba101f0992f04f59571ae14c3a5118a72f7bd6c64f391730ad,exact
10_SOURCE_ATLAS/L01_industrial_plasma.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L01_industrial_plasma.md,24029,9d27746424adfd3848bd9459b4e68656fecb9e109cdd0774d146da315301e267,exact
10_SOURCE_ATLAS/L01_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L01_raw_sources.json,67134,f88fecda3e57091a8ffaddc012df0d3914492a27bcf5242d632170555aa4842b,exact
10_SOURCE_ATLAS/L01_t1topup_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L01_t1topup_raw_sources.json,27792,80af98917e7b966d090fd1769e7f3a775d4b61edb066172418bf7aa1532ba2fc,exact
10_SOURCE_ATLAS/L01_t1topup_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L01_t1topup_verified_sources.json,39480,cc0e5c405438eae17de2e265276de0fa65603a4cc1ed140161b0dd021f2eff91,exact
10_SOURCE_ATLAS/L01_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L01_verified_sources.json,126122,0121326367c00edbbd2b557982f62bb5d8377d74ea0dce89f38be44eff9d7958,exact
10_SOURCE_ATLAS/L02_power_electronics.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L02_power_electronics.md,22998,dc32442e70d34e563243c0a7f08be0db7a2da3c6f7c7cf83dcc1d30bd31e1e87,exact
10_SOURCE_ATLAS/L02_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L02_raw_sources.json,68416,fe1ef7b809784ee98d1b1b69317fd19d77262ff8325efb49327c752caa5d13df,exact
10_SOURCE_ATLAS/L02_t1topup_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L02_t1topup_raw_sources.json,28548,85c7e4a3be00287a6fd09e0b109c5f7c4003cc1b01a232242bfd1d8e236916bf,exact
10_SOURCE_ATLAS/L02_t1topup_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L02_t1topup_verified_sources.json,45073,8b747f7282ca7c0925120a56070194c7b2f74ba0d483385be474489521d57c61,exact
10_SOURCE_ATLAS/L02_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L02_verified_sources.json,119090,98a2ca38abf44ab989851a60221d0c5a3cfa82ab0338c3a9299cdcea1317e1ba,exact
10_SOURCE_ATLAS/L03_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L03_raw_sources.json,65888,5b3a51ce57ce7171e4c0791d69af2f8b34fb98c3cc7c105a6b2d68e97156f411,exact
10_SOURCE_ATLAS/L03_superconducting_systems.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L03_superconducting_systems.md,20914,a60f7ea12ae4de3b8d9d751b010b5c3da4ab9dd9d55e9e7718866607cc3f01d9,exact
10_SOURCE_ATLAS/L03_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L03_verified_sources.json,129363,ede50c6f5a4771eb096c647d502effedea379cf5c2172f35463524c66a9752b5,exact
10_SOURCE_ATLAS/L04_heat_to_power.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L04_heat_to_power.md,25607,81878e21b16b00e09e18793be3dd50ed12a189f72aaa2704149f854af2853fde,exact
10_SOURCE_ATLAS/L04_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L04_raw_sources.json,76577,cd401860797b00b728ffbae8afd21149dd57ce7ed239ecee7029c543aaa1af0a,exact
10_SOURCE_ATLAS/L04_t1topup_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L04_t1topup_raw_sources.json,29615,83715897a30167e5e9d6575468046ef94949f03a1606013f0240a06517a1aa68,exact
10_SOURCE_ATLAS/L04_t1topup_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L04_t1topup_verified_sources.json,43749,1ca75654e54e78dafd8260281d15e14588eff6d0042fe463f4651a6787364f0c,exact
10_SOURCE_ATLAS/L04_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L04_verified_sources.json,138106,0c97fea3fbfb7d8a9d2f7711435bbc151a922f79bfb2576ddca15417b0b5236d,exact
10_SOURCE_ATLAS/L05_pulsed_power_rf_beam.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L05_pulsed_power_rf_beam.md,26491,c5fc350fd637b54850061a7da95b602499b3f1337b2ab7fa6d01ce88f5c43fd0,exact
10_SOURCE_ATLAS/L05_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L05_raw_sources.json,79757,a0948646ad6d89e584049822bec2a1c8cd1aaf88b622762b1fab079d25d07c03,exact
10_SOURCE_ATLAS/L05_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L05_verified_sources.json,131057,32d1d52ace6dd1a9ec0c5bea23045b3cf55d63a5bb041b0307be722b96ac467a,exact
10_SOURCE_ATLAS/L06_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L06_raw_sources.json,87411,e9e990f864d1d8ac04ce32175a8d843c8a3fa8180cf331a2069c7aadbef90c00,exact
10_SOURCE_ATLAS/L06_semicon_subsystems.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L06_semicon_subsystems.md,33534,10989f6737f257188eca4b7ae6d60f274fabe1a5fef959bcda102e1c08bba600,exact
10_SOURCE_ATLAS/L06_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L06_verified_sources.json,133511,06eb38974eb3f88ca7f8f11b5921e4bdf6f9e294642301ae8974969d4b9e2a58,exact
10_SOURCE_ATLAS/L07_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L07_raw_sources.json,72159,76731c8e4bb13d1ad83a8b07f240c12d43730d06321f548a8710963488167960,exact
10_SOURCE_ATLAS/L07_vacuum_ultraclean.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L07_vacuum_ultraclean.md,24633,80c428c220c64dcf15c80116eec57bcdaa89062f055bf6351826c814d826d674,exact
10_SOURCE_ATLAS/L07_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L07_verified_sources.json,132910,1191ad32f6b4b648fa3dbd31dab8fe96d60af22fc2edfd69a54c4a8b81144cfc,exact
10_SOURCE_ATLAS/L08_dc_grids_protection.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L08_dc_grids_protection.md,25842,3d7272308ce9ac375419348a7175e7b54e3e25dc0bb1ad43eb4e87d794f0c339,exact
10_SOURCE_ATLAS/L08_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L08_raw_sources.json,77417,fed326c52bd47d781a9f5ba9e05ade9ef05b9f3d4b2e87112dc99bf30ad205e8,exact
10_SOURCE_ATLAS/L08_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L08_verified_sources.json,138743,7f6844f1828a98efe0a7d9eaa4d7a79451df2ad0cb7cd196fdb07f24e26b64f4,exact
10_SOURCE_ATLAS/L09_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L09_raw_sources.json,83318,a88c2cd96614daa87b305994f8bffc89ffad0ce6f7e990e92631e5ca9db7ed59,exact
10_SOURCE_ATLAS/L09_space_power_ep.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L09_space_power_ep.md,32459,6e20441a1224bab3a0e88efb59d98c8b0706c6ba8b4217e5ea2c3a6c96c37af5,exact
10_SOURCE_ATLAS/L09_t1topup_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L09_t1topup_raw_sources.json,29230,3d86daea89765f8808c23d3fc7b1eb69ab83f85379b53bf59325316ac2c258a3,exact
10_SOURCE_ATLAS/L09_t1topup_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L09_t1topup_verified_sources.json,48914,be58072e75544cd4cb6dc21210491bd616acebf594c5fd839e0c3b0ccd6de38c,exact
10_SOURCE_ATLAS/L09_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L09_verified_sources.json,145303,358679797fc3ca7ef0582699b191701dfa1084e0643cbfeec60c990813c70200,exact
10_SOURCE_ATLAS/L10_heavy_electrification.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L10_heavy_electrification.md,32032,cd62eec313155bf3738cdae0c3d32f601f6a05c55704d7cc0154209b428bbb17,exact
10_SOURCE_ATLAS/L10_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L10_raw_sources.json,82566,f5703888c70fc6743a170046daea4a782877c35192fc99d2c66a8f3fc56db4f2,exact
10_SOURCE_ATLAS/L10_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L10_verified_sources.json,138517,6c3b28b367f2068063c1049025d3e29ef77fc91db6c6a36a11c29a7e973c3c68,exact
10_SOURCE_ATLAS/L11_electrochemical_power.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L11_electrochemical_power.md,25700,1ee081ed41611c541f4d5521dc021d484201159c2f5b33d18c8e12b7a8cd7d19,exact
10_SOURCE_ATLAS/L11_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L11_raw_sources.json,79666,b20d29af1a953e33ae6b38439da8a03723bd89c2496ca1b09becfb34bfdcddcd,exact
10_SOURCE_ATLAS/L11_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L11_verified_sources.json,134670,d4ff3f66ec378f09fda78a775dda247972ea996348462616f66cfad0b910ba8f,exact
10_SOURCE_ATLAS/L12_photonics_lasers.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L12_photonics_lasers.md,35534,a061ba8cddd4c24a1a8162b30bddae2cadc15487f73655c3e6d124000498cc52,exact
10_SOURCE_ATLAS/L12_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L12_raw_sources.json,83254,568a3c24b6b3125c52b6902539823b55071d1fb07e01ed876a7672a249088fcf,exact
10_SOURCE_ATLAS/L12_verified_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L12_verified_sources.json,141755,f80b10d44a2c7f8df7b1ee1501c42675620efadabc02e2caddd9490b02d2371c,exact
10_SOURCE_ATLAS/L13_quantum_bigscience_electronics.md,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L13_quantum_bigscience_electronics.md,36398,9d4f8449b308f69c686552364c0014990fa34ae6047a8d1f8ca07b2052d4ae08,exact
10_SOURCE_ATLAS/L13_raw_sources.json,02_Startup/06_Frontier_Idea_Research_2026-07/10_SOURCE_ATLAS/L13_raw_sources.json,74700,90d3385fc2cb20c823c3812725ff2459117687056f16248532284744b774dde9,exact
